project1_file,project2_file,birthmark,comparator,matcher,class1,class2,similarity
chatgpt-1.0.2.jar,langchain4j-chroma-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.store.embedding.chroma.ChromaEmbeddingStore$Builder,0.5
chatgpt-1.0.2.jar,langchain4j-chroma-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.store.embedding.chroma.QueryResponse,0.3333333333333333
chatgpt-1.0.2.jar,langchain4j-chroma-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.store.embedding.chroma.Collection,0.3333333333333333
chatgpt-1.0.2.jar,langchain4j-chroma-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.store.embedding.chroma.ChromaEmbeddingStore$Builder,0.5
chatgpt-1.0.2.jar,langchain4j-chroma-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.store.embedding.chroma.ChromaEmbeddingStore$Builder,0.5
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.exception.Error,dev.langchain4j.model.output.FinishReason,0.3974358974358974
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.exception.Error,dev.langchain4j.data.message.ChatMessageType,0.33695652173913043
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.exception.BizException,dev.langchain4j.data.message.ChatMessage,0.2857142857142857
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Model,dev.langchain4j.model.output.FinishReason,0.4189189189189189
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Model,dev.langchain4j.data.message.ChatMessageType,0.3522727272727273
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.model.input.structured.DefaultStructuredPromptFactory$1,0.5
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.data.message.GsonChatMessageJsonCodec$1,0.5
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.data.message.ChatMessageDeserializer,0.25
chatgpt-1.0.2.jar,langchain4j-core-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.agent.tool.ToolExecutionRequestUtil$1,0.5
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.dashscope.QwenStreamingLanguageModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.dashscope.QwenStreamingChatModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.dashscope.QwenEmbeddingModel$Builder,0.2631578947368421
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.dashscope.QwenStreamingLanguageModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.dashscope.QwenStreamingChatModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.dashscope.QwenEmbeddingModel$Builder,0.2631578947368421
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.model.dashscope.QwenModelName,0.5
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.dashscope.QwenStreamingLanguageModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.dashscope.QwenStreamingChatModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.dashscope.QwenEmbeddingModel$Builder,0.2631578947368421
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.dashscope.QwenStreamingLanguageModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.dashscope.QwenStreamingChatModel$Builder,0.25925925925925924
chatgpt-1.0.2.jar,langchain4j-dashscope-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.dashscope.QwenEmbeddingModel$Builder,0.2631578947368421
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.store.embedding.elasticsearch.ElasticsearchEmbeddingStore$Builder,0.375
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.store.embedding.elasticsearch.Document$DocumentBuilder,0.8695652173913043
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message,dev.langchain4j.store.embedding.elasticsearch.Document,0.8441558441558441
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.store.embedding.elasticsearch.ElasticsearchEmbeddingStore$Builder,0.375
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.store.embedding.elasticsearch.Document$DocumentBuilder,0.8695652173913043
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.store.embedding.elasticsearch.ElasticsearchRequestFailedException,0.25
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody,dev.langchain4j.store.embedding.elasticsearch.Document,0.8441558441558441
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$Usage,dev.langchain4j.store.embedding.elasticsearch.Document,0.7792207792207793
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$Choice,dev.langchain4j.store.embedding.elasticsearch.Document,0.7792207792207793
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.store.embedding.elasticsearch.ElasticsearchEmbeddingStore$Builder,0.375
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.store.embedding.elasticsearch.Document$DocumentBuilder,0.8695652173913043
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody,dev.langchain4j.store.embedding.elasticsearch.Document,0.8311688311688312
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.store.embedding.elasticsearch.ElasticsearchEmbeddingStore$Builder,0.375
chatgpt-1.0.2.jar,langchain4j-elasticsearch-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.store.embedding.elasticsearch.Document$DocumentBuilder,0.8695652173913043
chatgpt-1.0.2.jar,langchain4j-hugging-face-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.huggingface.HuggingFaceEmbeddingModel$HuggingFaceEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-hugging-face-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.exception.BizException,dev.langchain4j.model.huggingface.client.TextGenerationResponse,0.2857142857142857
chatgpt-1.0.2.jar,langchain4j-hugging-face-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.exception.BizException,dev.langchain4j.model.huggingface.client.EmbeddingRequest,0.25
chatgpt-1.0.2.jar,langchain4j-hugging-face-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.huggingface.HuggingFaceEmbeddingModel$HuggingFaceEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-hugging-face-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.model.huggingface.HuggingFaceModelName,0.5
chatgpt-1.0.2.jar,langchain4j-hugging-face-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.huggingface.HuggingFaceEmbeddingModel$HuggingFaceEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-hugging-face-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.huggingface.HuggingFaceEmbeddingModel$HuggingFaceEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.localai.LocalAiStreamingLanguageModel$LocalAiStreamingLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.localai.LocalAiStreamingChatModel$LocalAiStreamingChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.localai.LocalAiLanguageModel$LocalAiLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.localai.LocalAiEmbeddingModel$LocalAiEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.localai.LocalAiChatModel$LocalAiChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.localai.LocalAiStreamingLanguageModel$LocalAiStreamingLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.localai.LocalAiStreamingChatModel$LocalAiStreamingChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.localai.LocalAiLanguageModel$LocalAiLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.localai.LocalAiEmbeddingModel$LocalAiEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.localai.LocalAiChatModel$LocalAiChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.localai.LocalAiStreamingLanguageModel$LocalAiStreamingLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.localai.LocalAiStreamingChatModel$LocalAiStreamingChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.localai.LocalAiLanguageModel$LocalAiLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.localai.LocalAiEmbeddingModel$LocalAiEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.model.localai.LocalAiChatModel$LocalAiChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.localai.LocalAiStreamingLanguageModel$LocalAiStreamingLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.localai.LocalAiStreamingChatModel$LocalAiStreamingChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.localai.LocalAiLanguageModel$LocalAiLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.localai.LocalAiEmbeddingModel$LocalAiEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-local-ai-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.model.localai.LocalAiChatModel$LocalAiChatModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-milvus-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,0.5
chatgpt-1.0.2.jar,langchain4j-milvus-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,0.5
chatgpt-1.0.2.jar,langchain4j-milvus-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Constant,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,0.25
chatgpt-1.0.2.jar,langchain4j-milvus-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$ChatCompletionResponseBodyBuilder,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,0.5
chatgpt-1.0.2.jar,langchain4j-milvus-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionRequestBody$ChatCompletionRequestBodyBuilder,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,0.5
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.Options$OptionsBuilder,0.9
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.OllamaStreamingLanguageModel$OllamaStreamingLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.OllamaLanguageModel$OllamaLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.OllamaEmbeddingModel$OllamaEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.OllamaClient$OllamaClientBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.EmbeddingResponse$EmbeddingResponseBuilder,0.6956521739130435
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.EmbeddingRequest$EmbeddingRequestBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.CompletionResponse$CompletionResponseBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.ChatGPT$ChatGPTBuilder,dev.langchain4j.model.ollama.CompletionRequest$CompletionRequestBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message,dev.langchain4j.model.ollama.Options,0.9545454545454546
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message,dev.langchain4j.model.ollama.EmbeddingResponse,0.5324675324675324
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message,dev.langchain4j.model.ollama.EmbeddingRequest,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message,dev.langchain4j.model.ollama.CompletionResponse,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message,dev.langchain4j.model.ollama.CompletionRequest,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.Options$OptionsBuilder,0.9
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.OllamaStreamingLanguageModel$OllamaStreamingLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.OllamaLanguageModel$OllamaLanguageModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.OllamaEmbeddingModel$OllamaEmbeddingModelBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.OllamaClient$OllamaClientBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.EmbeddingResponse$EmbeddingResponseBuilder,0.6956521739130435
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.EmbeddingRequest$EmbeddingRequestBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.CompletionResponse$CompletionResponseBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.Message$MessageBuilder,dev.langchain4j.model.ollama.CompletionRequest$CompletionRequestBuilder,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody,dev.langchain4j.model.ollama.Options,0.9545454545454546
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody,dev.langchain4j.model.ollama.EmbeddingResponse,0.5324675324675324
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody,dev.langchain4j.model.ollama.EmbeddingRequest,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody,dev.langchain4j.model.ollama.CompletionResponse,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody,dev.langchain4j.model.ollama.CompletionRequest,1.0
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$Usage,dev.langchain4j.model.ollama.Options,0.9375
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$Usage,dev.langchain4j.model.ollama.EmbeddingResponse,0.5066666666666667
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$Usage,dev.langchain4j.model.ollama.EmbeddingRequest,0.9242424242424242
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$Usage,dev.langchain4j.model.ollama.CompletionResponse,0.9242424242424242
chatgpt-1.0.2.jar,langchain4j-ollama-0.24.0.jar,3-gram,JaccardIndex,RoundRobin,com.lilittlecat.chatgpt.offical.entity.ChatCompletionResponseBody$Usage,dev.langchain4j.model.ollama.CompletionRequest,0.9242424242424242
