filename1,filename2,project1_type,project2_type,dependency_ratio,project1,project2,filepath1,filepath2
ChatGPT.java,EmbeddingResponse.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/EmbeddingResponse.java
ChatGPT.java,OllamaApi.java,/ai_app/,/ai_app/,35.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/OllamaApi.java
ChatGPT.java,OllamaClient.java,/ai_app/,/ai_app/,36.66666666666666,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/OllamaClient.java
ChatGPT.java,OllamaEmbeddingModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/OllamaEmbeddingModel.java
ChatGPT.java,OllamaLanguageModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/OllamaLanguageModel.java
ChatGPT.java,OllamaStreamingLanguageModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/OllamaStreamingLanguageModel.java
ChatGPT.java,Options.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-ollama/src/main/java/dev/langchain4j/model/ollama/Options.java
ChatGPT.java,OpenAiChatModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-open-ai/src/main/java/dev/langchain4j/model/openai/OpenAiChatModel.java
ChatGPT.java,OpenAiEmbeddingModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-open-ai/src/main/java/dev/langchain4j/model/openai/OpenAiEmbeddingModel.java
ChatGPT.java,OpenAiLanguageModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-open-ai/src/main/java/dev/langchain4j/model/openai/OpenAiLanguageModel.java
ChatGPT.java,OpenAiModerationModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-open-ai/src/main/java/dev/langchain4j/model/openai/OpenAiModerationModel.java
ChatGPT.java,OpenAiStreamingChatModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-open-ai/src/main/java/dev/langchain4j/model/openai/OpenAiStreamingChatModel.java
ChatGPT.java,OpenAiStreamingLanguageModel.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-open-ai/src/main/java/dev/langchain4j/model/openai/OpenAiStreamingLanguageModel.java
ChatGPT.java,Document.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-opensearch/src/main/java/dev/langchain4j/store/embedding/opensearch/Document.java
ChatGPT.java,OpenSearchEmbeddingStore.java,/ai_app/,/ai_app/,23.33333333333333,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-opensearch/src/main/java/dev/langchain4j/store/embedding/opensearch/OpenSearchEmbeddingStore.java
ChatGPT.java,OpenSearchEmbeddingStoreLocalTest.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-opensearch/src/test/java/dev/langchain4j/store/embedding/opensearch/OpenSearchEmbeddingStoreLocalTest.java
ChatGPT.java,PgVectorEmbeddingStore.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-pgvector/src/main/java/dev/langchain4j/store/embedding/pgvector/PgVectorEmbeddingStore.java
ChatGPT.java,PgVectorEmbeddingStoreIT.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-pgvector/src/test/java/dev/langchain4j/store/embedding/pgvector/PgVectorEmbeddingStoreIT.java
ChatGPT.java,RedisSchema.java,/ai_app/,/ai_app/,38.297872340425535,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-redis/src/main/java/dev/langchain4j/store/embedding/redis/RedisSchema.java
ChatGPT.java,RedisEmbeddingStoreIT.java,/ai_app/,/ai_app/,25.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-redis/src/test/java/dev/langchain4j/store/embedding/redis/RedisEmbeddingStoreIT.java
ChatGPT.java,VertexAiChatModel.java,/ai_app/,/ai_app/,29.78723404255319,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-vertex-ai/src/main/java/dev/langchain4j/model/vertexai/VertexAiChatModel.java
ChatGPT.java,VertexAiEmbeddingModel.java,/ai_app/,/ai_app/,29.78723404255319,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-vertex-ai/src/main/java/dev/langchain4j/model/vertexai/VertexAiEmbeddingModel.java
ChatGPT.java,VertexAiLanguageModel.java,/ai_app/,/ai_app/,29.78723404255319,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-vertex-ai/src/main/java/dev/langchain4j/model/vertexai/VertexAiLanguageModel.java
ChatGPT.java,VespaEmbeddingStore.java,/ai_app/,/ai_app/,36.66666666666666,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-vespa/src/main/java/dev/langchain4j/store/embedding/vespa/VespaEmbeddingStore.java
ChatGPT.java,VespaQueryApi.java,/ai_app/,/ai_app/,21.666666666666668,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-vespa/src/main/java/dev/langchain4j/store/embedding/vespa/VespaQueryApi.java
ChatGPT.java,VespaQueryClient.java,/ai_app/,/ai_app/,30.0,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-vespa/src/main/java/dev/langchain4j/store/embedding/vespa/VespaQueryClient.java
ChatGPT.java,WeaviateEmbeddingStore.java,/ai_app/,/ai_app/,72.22222222222221,ChatGPT-1.0.2,langchain4j-0.24.0,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/ai_app/langchain4j-0.24.0/langchain4j-0.24.0/langchain4j-weaviate/src/main/java/dev/langchain4j/store/embedding/weaviate/WeaviateEmbeddingStore.java
ChatGPT.java,Misc.java,/ai_app/,/calculator/,27.27272727272727,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/Misc.java
ChatGPT.java,Renderers.java,/ai_app/,/calculator/,31.666666666666664,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/Renderers.java
ChatGPT.java,SequentialParser.java,/ai_app/,/calculator/,28.33333333333333,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/SequentialParser.java
ChatGPT.java,Tokenizer.java,/ai_app/,/calculator/,28.33333333333333,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/Tokenizer.java
ChatGPT.java,DocumentWrapper.java,/ai_app/,/calculator/,31.91489361702128,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/cache/DocumentWrapper.java
ChatGPT.java,ElementWrapper.java,/ai_app/,/calculator/,34.78260869565217,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/cache/ElementWrapper.java
ChatGPT.java,DAO.java,/ai_app/,/calculator/,43.333333333333336,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/db/DAO.java
ChatGPT.java,Line.java,/ai_app/,/calculator/,29.78723404255319,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/db/Line.java
ChatGPT.java,Question.java,/ai_app/,/calculator/,26.666666666666668,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/db/Question.java
ChatGPT.java,User.java,/ai_app/,/calculator/,28.33333333333333,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/db/User.java
ChatGPT.java,Worksheet.java,/ai_app/,/calculator/,30.0,ChatGPT-1.0.2,LastCalc-master,../tested_software/ai_app/ChatGPT-1.0.2/ChatGPT-1.0.2/src/main/java/com/lilittlecat/chatgpt/offical/ChatGPT.java,../tested_software/calculator/LastCalc-master/LastCalc-master/src/main/java/com/lastcalc/db/Worksheet.java
